chapitre	chapter
enchanté	enchanted
mademoiselle	mademoiselle
premier	first
garçon	boy
19	19
second	second
enfant	child
prononça	spoke
sourdine	mute
maniement	handling
néant	nil
mâche	mince
dôme	dome
l’ennemi	the enemy
saleté	dirt
macho	macho
ment	ment
lâche	loose
mie	mie
cas	case
hâte	looking forward
nom	name
dernier	last
haussant	raising
sourcils	eyebrows
s’approcha	approached
murmura	whispered
manger	eat
gâteaux	cakes
logique	logic
vous	you
pâtis-	pâtis-
siez	siez
deuxième	second
s’agita	if agita
tentait	tried
d’écouter	to listen
conversation	conversation
parvenir	send
tu	you
sais	know
chuchota-t-il	whispered-t-he
dévoré	devoured
toi	you
autrefois	once
divisé	divided
beaucoup	a lot
souffert	suffered
roulé	rolled
voyais	saw
mon	my
corps	body
s’allonger	lie
séparer	separate
j’étais	I was
recouvert	covered
glu	glu
sueur	sweat
saignais	bleeding
est	is
étonnant	amazing
ensuite	then
éva-	evaluation
noui	noui
lorsque	when
crâne	skull
commencé	started
diviser	divide
quand	when
réveillé	woke up
devenu	now
nain	dwarf
jardin	garden
sosie	look-alike
nu	naked
faisait	was
anagrammes	anagrams
phrases	phrases
oh	oh
brrr	brrr
effrayant	scary
flottais	was floating
j’avais	I had
remis	given
double	double
après	after
quoi	what
avons	have
ensemble	all
jeune	young
ronds	round
reconnaître	recognize
visage	face
échoua	failed
souvenir	remember
ah	ah
séparation	separation
enfants	children
individus	individuals
inversés	reversed
systématique	systematic
dépend	depends on
jours	days
climat	climate
s’il	if it
magique	magic
peut	can
changer	change
as	as
nana-gramme	nana-gram
veut	wants to
propres	own
termes	terms
reprenant	taking
cha-	cha-
cune	no
lettres	letters
mots	words
expliqua	explained
20	20
difficile	difficult
pensa	thought
savait	knew
juste	just
écrire	write
quelques	a few
fautes	mistakes
moi	me
pourrais	could
dédoublais	dédoublais
possible	possible
tous	all
font	do
cer-	cer-
tains	some
réalisent	realize
dédoublent	double
air	air
étonné	surprised
vais-je	will I
donc	so
serais-tu	would you
pays	country
vermeilles	scarlet
attend	waiting
veux	want to
alice	alice
dis	say
couleur	color
d’argent	money
qu’a-t-elle	what does it
spécial	special
jolie	pretty
prétend	claims
réfléchit	thinking
sois	am
marie-là	mary-there
sept	seven
ans	years
demi	half
parfois	sometimes
suce	sucks
pouce	inch
nul	no
doute	doubt
es	es
coût	cost
démon	demon
arlequin	harlequin
saute	jumps
veut-il	does he want to
prononce	pronounced
ton	your
jumeau	twin
oui…	yes...
requin-loup	shark-wolf
damne	damn
plie	plaice
raisonnement	reasoning
querelle	quarrel
constatant	noting
frénésie	frenzy
résolut	resolved
chu-	chu-
choter	choter
vois-tu	do you see
terrible	terrible
péril	danger
guette	watch
notre	our
montagne	mountain
depuis	since
gnome	gnome
sibérie	siberia
nommé	named
venu	come
nos	our
terres	land
où	where
sommes-nous	are we
sommes	are
l’une	one
région	region
fabriquent	manufacture
plupart	most
jouets	toys
en-	in-
fants	children
froide	cold
laponie	lapland
finlandaise	Finnish
korvatunturi	korvatunturi
situait	was
sa-	sa-
vait	d
école	school
est-ce	is this
france	france
demanda-t-elle	he asked as she
21	21
fois-là	time
allons	will
village	village
dit-il	he said
hochant	nodding
négati-	négati-
vement	tion
ténèbres	darkness
risquent	may
tomber	fall
rapidement	quickly
car	because
quitter	leave
l’univers	the universe
d’accéder	access
commençais	started
croire	believe
ceux	those
m’affirmaient	I said
n’existait	there was
j’allais	I was going to
déduire	deduct
dieu	god
lui-même	himself
avoua	admitted
l’entendre	hear
gamin	kid
sûr	course
existe	there is
quelle	what
idée	idea
pendant	during
qu’ils	they
marchaient	walked
ob-	ob-
serva	serva
forêt	forest
insectes	insects
circulaient	circulating
côté	side
d’eux	of them
jamais	never
n’avait	had
imaginé	imagined
caché	hidden
vivait	lived
d’animaux	animals
privés	private
peau	skin
dure	hard
pierre	stone
souple	flexible
chemin	path
sauf	except
quefois	quefois
ces	these
bidules	doodads
tentaient	tried
d’attraper	to catch
repousser	push
crabes	crabs
poilus	hairy
veulent	want to
couina	couina
sautant	jumping
arthropodes	arthropods
méfie-toi	beware
pinces	pliers
dards	darts
arthro	arthro
ponde	released
répéta	repeated
comprendre	understand
terme	term
désigne	means
possède	has
carapace	shell
s’agit	is
moitié	half
espèces	species
l’escargot	the snail
probablement	probably
l’araignée	the spider
fourmi	ant
heu-	er-
reusement	nately
voient	see
beurk	yuck
sens	meaning
réalisa	realized
soudainement	suddenly
surtout	especially
accentué	accented
cœur	heart
battait	beat
viens	just
pourtant	yet
pensa-t-elle	she thought
laissa	let
porter	wear
fillette	girl
co-	co-
cotte	cotte
précédait	preceded
toutou	doggie
chien	dog
garde	guard
avalait	swallows
limaces	slugs
énormes	huge
chenilles	caterpillars
barraient	hinder
route	road
arrivés	arrived
annonça	announced
22	22
changea	changed
brusquement	suddenly
s’ils	if they
l’été	the summer
l’hiver	the winter
arrivèrent	arrived
arbre	tree
gigantesque	gigantic
simple	simple
sapin	fir
réali-	carried
té	tee
gros	wholesale
trou	hole
porte	door
bois	wood
chêne	oak
office	office
d’entrée	input
perron	perron
sorte	so
escalier	staircase
extérieur	outside
tour	tour
conifère	conifer
s’achevait	ended
large	wide
plateforme	platform
héberger	host
autres	other
rangée	row
hiboux	owls
réunis	together
branche	branch
observer	observe
allées	aisles
venues	come
l’arbre	the tree
pivotaient	pivotaient
coucou	cuckoo
ouste	ouste
personnage	character
retournez	return
venez	come
maudits	damn
espions	spies
lutin	pixie
courant	current
obligea	forced
oiseaux	birds
s’envoler	fly
instant	now
revint	returned
accueillit	welcomed
souriant	smiling
bonhomme	man
sautait	jumped
place	place
prenait	took
kangourou	kangaroo
nuit	night
t’attendions	have been expecting you
cochon	pig
s’appelle	is called
origan	oregano
groin	snout
grain	grain
museau	muzzle
porc	pork
néan-	neverthe-
intelligent	smart
savais	knew
porcs	pigs
pouvaient	could
parler	talk
sauter	jump
grenouilles	frogs
émit	issued
légèrement	slightly
étourdie	dizzy
autant	as much
d’absurdités	nonsense
imberbe	hairless
fidèle	faithful
compagnon	companion
hommes	men
gnomes	gnomes
domestiques	domestic
travaillait	worked
d’ordinaire	usually
lutins	goblins
fouillent	search
mines	mines
recherche	search
d’or	gold
t’appelles-tu	you call-you
séverin	séverin
répondit-il	he replied
inverse	reverse
arrive-t-il	happens
interrogea	asked
nomme	appoints
inversé	inverted
lequel	which
préfère	prefer
prénom	first name
23	23
baptême	baptism
invita	invited
pénétrer	enter
tronc	trunk
donnait	gave
obscur	dark
colimaçon	spiral
intérieur	inside
structure	structure
marches	steps
apercevait	caught sight of
écurie	stable
destinée	for
rennes	rennes
ânes	donkeys
immortels	immortal
carottes	carrots
d’autres	other
végé-	vege-
taux	rate
chou	cabbage
remplissaient	filled
d’énormes	huge
récipients	containers
convia	invited him
grimper	climb
craint	fears
fasse	do
sombre	dark
creux	hollow
tunnel	tunnel
l’escalier	the stairs
révéla	revealed
éclairé	informed
lucioles	fireflies
tenta	tried
effleurer	touch
main	hand
croyait	believed
fermement	firmly
présence	presence
flam-	flam-
froides	cold
lumières	lights
jour	day
séve-	séve-
rin	rin
savent	know
choses	things
peux	can
poser	ask
question	question
questions	questions
don-	gift-
ner	ner
chère	dear
luciole	firefly
peux-tu	can you
dors	sor
souviens	remember
m’être	me be
réveillée	woke up
ggrrzzz	ggrrzzz
mariiiie	mariiiie
pourras	can
faciiiiilement	faciiiiilement
faisant	making
crisser	squealing
ailes	wings
coléoptère	beetle
cordes	strings
vocales	voice
recula	backed
déchirait	tearing
oreilles	ears
râla-t-elle	râla-t-it
protégeant	protecting
tympans	eardrums
fille	girl
interrogations	questions
voulait	wanted
posa	posa
néanmoins	nevertheless
connaissait	knew
réponse	response
nomment	call
huit	eight
dasher	dasher
dancer	dancer
prancer	prancer
viiiiixen	viiiiixen
comet	comet
cupiiiiid	cupiiiiid
dunder	dunder
blixen	blixen
petiiiiit	petiiiiit
nez	nose
rouge	red
rudolph	rudolph
devait	should
vrai	true
beauté	beauty
état	state
l’âme	the soul
anagrammatise-moi	anagrammatise me
aimer	love
dois	do
rencontrer	meet
maire	mayor
mariiie	mariiie
24	24
merci	thank you
poserais	ask
tard	later
annonça-t-elle	she announced
continuons	continue
vite	fast
monter	mount
fatiguée	tired
j’attends	I'm waiting for
donner	give
chanta	sang
chanson	song
saint-nicolas	saint-nicolas
refrain	chorus
arrête	stop
âne	ass
lalala	lalala
j’aime	I love
chocolat	chocolate
lala	lala
j’aurai	I will have
chagrin	grief
n’aura	will
poserai	ask
trois	three
feuilles	leaves
crois-tu	do you think you
mangera	eat
sucre	sugar
massepain	marzipan
d’épices	spices
gâteau	cake
colles	adhesives
ta	your
photo	photo
trouverons	find
corbeille	trash
emplie	filled
bonnes	good
nouvelles	new
seras	will be
déjà	already
parti	party
gâter	spoil
--------------	--------------
grandi	grew up
l’a	the
monsieur	mr.
tarderait	soon
d’être	to be
importante	important
elfes	elves
fées	fairy
relative	on
indifférence	indifference
montait	rose
25	25
ouvertures	openings
minuscules	tiny
l’écorce	the bark
permettaient	allowed
d’admirer	admire
majesté	majesty
conifères	conifers
onirique	oneiric
courait	ran
clairières	glades
chemins	paths
sombres	dark
pénétraient	penetrated
broussailles	brush
propice	conducive
l’hallucination	the hallucination
27	27
lord	lord
païen	pagan
vilain	naughty
croit	believes
