chapitre	chapter
21	21
l'œil	the eye
du	the
serpent	snake
hermione	hermione
avançait	advanced
avec	with
difficulté	difficulty
jusqu'à	up to
la	the
cabane	hut
d'hagrid	of hagrid
à	to
travers	through
40	40
cm	cm
de	of
neige	snow
ce	this
dimanche	Sunday
matin	morning
harry	harry
et	and
ron	ron
auraient	would
voulu	wanted
venir	come
elle	it
mais	but
leurs	their
montagnes	mountains
devoirs	duties
avaient	had
encore	yet
atteint	reached
une	a
hauteur	height
alarmante	alarming
alors	then
ils	they
étaient	were
restés	stayed
contre	against
cœur	heart
dans	in
chambre	room
commune	common
essayant	trying
d'ignorer	to ignore
les	the
cris	cree
joyeux	happy
qui	that
montaient	rose
jusque	until
là	there
depuis	since
cour	court
dehors	outside
où	where
élèves	students
s'amusaient	played
patiner	skate
sur	on
le	the
lac	lake
gelé	frozen
faire	do
toboggan	slide
pire	worst
que	that
tout	all
envoyer	send
des	of
boules	balls
en	in
visant	aimed
tour	tour
gryffondor	gryffindor
touchant	touching
durement	hard
fenêtre	window
oh	oh
beugla	beugla
finalement	finally
perdant	loser
patience	patience
collant	sticky
sa	its
tête	head
je	I
suis	am
un	a
préfet	prefect
si	if
boule	ball
frappe	hits
fois	time
cette	this
-	-
ouch	ouch
il	it
retira	retired
brusquement	suddenly
figure	figure
couverte	covered
'ce	'this
sont	are
fred	fred
georges	georges
'	'
dit-il	he said
amèrement	bitterly
claquant	slamming
derrière	behind
lui	him
'cons…'	'cons...'
revint	returned
chez	in
hagrid	hagrid
juste	just
avant	before
manger	eat
grelottant	shivering
légèrement	slightly
ses	its
robes	dresses
trempées	soaked
jusqu'aux	up to
genoux	knees
'alors	'then
dit	said
levant	rising
comme	as
entrait	entered
'tu	'you
as	as
planifié	planned
leçons	lessons
pour	for
eh	eh
bien	well
j'ai	I
essayé'	tried'
lourdement	heavily
s'enfonçant	sinking
chair	flesh
coté	side
d'harry	harry
sortit	went out
baguette	wand
imprima	printed
petit	small
mouvement	movement
compliqué	complicated
l'air	the air
chaud	hot
bout	end
pointa	pointa
ensuite	then
vers	to
commencèrent	started
fumer	smoking
séchant	drying
n'était	there was
même	even
pas	not
quand	when
arrivée	arrival
frappé	hit
pendant	during
au	the
moins	less
demi	half
heure	time
a	has
moment	time
est	is
arrivé	arrived
marchant	walking
d'un	a
lourd	heavy
forêt	forest
gémit	moans
interdite	prohibited
regorgeait	peppered
genre	kind
créatures	creatures
renvoyer	return
'qu’est	'that is
qu'il	it
garde	guard
l'a	the
t'il	there
demanda	asked
t	t
non	not
misérablement	miserably
voulait	wanted
qu'ils	they
soient	are
surprise	surprise
essayé	tried
d'expliquer	to explain
propos	about
d'umbridge	of umbridge
ne	do
comprenait	included
n'arrêtait	never stopped
dire	say
personne	person
sensé	supposed to
préférerait	would prefer
étudier	study
knarls	knarls
chimères	chimeras
pense	think
possède	has
ajouta	added
t'elle	she'll
réponse	response
choqué	shocked
'mais	'but
n'est	there is
faute	fault
d'essayer	try
d'après	after
s'en	in
procurer	buy
œufs	eggs
sais	know
combien	how
ait	has
ferait	would
mieux	better
suivre	follow
plan	plan
gobe	swallows
planche	board
crois	believe
honnêtement	honestly
n'a	did
écouté	listened to
moitié	half
d'une	a
drôle	funny
d'humeur	mood
vous	you
savez	know
veut	wants to
toujours	always
comment	how
reçu	received
ces	these
blessures	injuries
réapparition	recurrence
table	table
professeurs	teachers
jour	day
suivant	following
fut	was
accueillie	hosted
beaucoup	a lot
d'enthousiasme	enthusiasm
par	by
tous	all
certains	some
lee	lee
rugirent	rugirent
plaisir	fun
se	is
précipitèrent	ran
entre	between
bancs	benches
tables	tables
poursouffle	poursouffle
serrer	tighten
l'énorme	the huge
main	hand
d'autres	other
parvati	parvati
lavande	lavender
échangèrent	exchanged
regards	looks
déprimés	depressed
secouèrent	shook
savait	knew
d'entre	of
eux	them
préféraient	preferred
professeur	professor
était	was
qu'une	a
petite	small
partie	part
impartiale	impartial
lui-même	himself
bonnes	good
raisons	reasons
l'idée	the idea
classe	class
intéressante	interesting
celle	the
y	there
avait	had
risque	risk
quelqu'un	someone
perdre	lose
certaine	some
appréhension	apprehension
qu'harry	harry
dirigèrent	headed
mardi	Tuesday
fortement	strongly
enveloppés	wrapped
froid	cold
inquiet	worried
seulement	only
qu'hagrid	that hagrid
pouvait	could
avoir	have
décidé	decided
leur	their
apprendre	learn
aussi	also
rapport	report
reste	rest
particulièrement	particularly
malfoy	malfoy
copains	buddies
réagiraient	would react
umbridge	umbridge
regardait	watched
pourtant	yet
haut	top
inquisiteur	inquisitor
vue	view
nulle	void
part	share
mesure	measurement
luttaient	fighting
direction	management
attendait	waiting
l'orée	the edge
n'avait	had
rassurant	reassuring
bleus	blue
violets	purple
samedi	Saturday
soir	evening
maintenant	now
nuancés	nuanced
vert	green
jaune	yellow
certaines	some
coupures	cuts
semblaient	seemed to
saigner	bleed
comprendre	understand
ça	it
avait-il	had he
été	been
attaqué	attacked
créature	creature
dont	which
venin	venom
empêchait	prevented
qu'elle	it
infligeait	threatened
guérir	heal
compléter	complete
tableau	table
transportait	carrying
ressemblait	looked like
vache	cow
morte	dead
son	its
épaule	shoulder
'nous	'we
travaillons	work
là-dedans	there
aujourd'hui	today
aux	the
approchant	approaching
montrant	showing
arbres	trees
sombres	dark
'un	'a
peu	little
plus	more
protégé	protected
toute	any
façon	how
préfèrent	prefer
noir'	black'
'qu'est	'that is
préfère	prefer
noir	black
entendit	heard
crabbe	crabbe
goyle	goyle
trace	trace
panique	panic
voix	voice
avez	have
entendu	heard
'harry	'harry
souvint	sarah
seule	only
autre	other
ou	or
entré	entered
brave	brave
sourit	smiles
après	after
match	match
quidditch	quidditch
gêner	interfere with
parfait	perfect
'prêts	'ready
gaiement	merrily
regardant	looking at
autour	around
j'avais	I had
gardé	kept
voyage	travel
votre	your
5ème	5th
année	year
pensé	thought
nous	we
allions	were going to
aller	go
voir	see
habitat	habitat
naturel	natural
allons	will
très	very
rare	rare
grande	great
bretagne	britain
réussi	successful
dresser	draw
'et	'and
êtes	are
dressés	prepared
présente	this
serait	would be
première	first
apportez	bring
quelque	some
chose	thing
sauvage	wild
serpentard	slytherin
murmurèrent	murmured
agrément	accreditation
quelques	a few
penser	think
argument	argument
'bien	'well
dressés'	prepared'
renfrognant	renfrognant
hissant	hoisting
qu'est	that is
visage	face
'mêle-toi	'mixes-you
tes	your
affaires	business
colère	anger
fini	finished
poser	ask
questions	questions
stupides	stupid
suivez-moi	follow me
tourna	turned
marcha	walked
droit	right
semblait	seemed
disposé	willing
jeta	threw
regard	look
soupirèrent	sighed
approuvèrent	approved
trois	three
mirent	started
route	road
menant	leading
marchèrent	marched
près	near
dix	ten
minutes	minutes
atteignent	reach
endroit	place
serrés	tight
faisait	was
qu'au	that
crépuscule	twilight
n'y	there
sol	soil
grognement	grunt
déposa	filed
recula	backed
fit	fit
face	in the face of
plupart	most
avançaient	advanced
lentement	slowly
d'arbre	tree
arbre	tree
observant	observing
nerveusement	nervously
s'ils	if they
s'attendaient	expected
être	be
attaqués	attacked
'regroupez-vous	'group-you
regroupez-vous'	gather'
