chapitre	chapter
22	22
l'hôpital	the hospital
st	st
mungo's	mungo's
pour	for
maladies	diseases
et	and
blessures	injuries
liées	related
à	to
la	the
magie	magic
harry	harry
était	was
tellement	so
soulagé	relieved
qu’elle	it
le	the
prenne	take
au	the
sérieux	serious
qu’il	it
n’hésita	do not hesitate
pas	not
un	a
instant	now
a	has
sortir	out
de	of
son	its
lit	bed
enfiler	thread
sa	its
robe	dress
chambre	room
remettre	back
ses	its
lunettes	glasses
sur	on
nez	nose
'weasley	'weasley
tu	you
devrais	should
venir	come
toi	you
aussi	also
'	'
dit	said
professeur	professor
mcgonagall	mcgonagall
ils	they
suivirent	followed
devant	before
les	the
figures	figures
silencieuses	silent
neville	neville
dean	dean
seamus	seamus
l’extérieur	outside
du	the
dortoir	dormitory
en	in
bas	the bottom
des	of
escaliers	stairs
spirale	spiral
salle	room
commune	common
puis	then
par	by
trou	hole
dans	in
mur	wall
qui	that
menait	led
couloir	hallway
portrait	portrait
grosse	big
dame	lady
plus	more
il	it
approchait	approaching
sentait	felt
panique	panic
gagner	win
voulait	wanted
courir	run
prévenir	prevent
dumbledore	dumbledore
vite	fast
possible	possible
que	that
mr	mr
weasley	weasley
saignait	bleeding
trouvait	was
marchait	walked
si	if
lentement	slowly
qu’est	that is
ce	this
arriver	getting
ces	these
crocs	crocs
(harry	(harry
se	is
concentra	concentra
fort	fort
ne	do
dire	say
)	)
étaient	were
empoisonnés	poisoned
passèrent	passed
mrs	mrs
norris	norris
tourna	turned
yeux	eyes
lumineux	bright
eux	them
posa	posa
léger	lightweight
soufflement	blowing
mais	but
lui	him
lança	launched
'chut'	'shhh'
s’enfuit	fled
furtivement	sneak
l’ombre	the shadow
quelques	a few
minutes	minutes
tard	later
rejoignirent	joined
gargouille	gargoyle
gardait	kept
l’entré	the entered
bureau	office
'fizzing	'fizzing
whizzbee	whizzbee
prit	took
vie	life
glissa	slipped
d’un	a
coté	side
derrière	behind
elle	it
sépara	separated
deux	two
fit	fit
apparaître	appear
escalier	staircase
pierre	stone
forme	form
montait	rose
continuellement	continually
comme	as
roulant	rolling
tous	all
trois	three
embarquèrent	sailed
l’escalier	the stairs
referma	closed
montèrent	went up
jusqu'à	up to
qu’ils	they
atteignent	reach
une	a
porte	door
massive	massive
chêne	oak
avec	with
heurtoir	knocker
griffon	griffon
bien	well
soit	either
maintenant	now
passé	past
minuit	midnight
voix	voice
faisait	was
entendre	hear
l’autre	the other
on	it
aurait	would
entrain	go
s’entretenir	discuss
d’une	a
douzaine	dozen
personne	person
frappa	hit
coups	shots
l’aide	using
marteau	hammer
cessèrent	ceased
subitement	suddenly
s’ouvrit	opened
même	even
laissa	let
ron	ron
entrer	enter
pièce	room
plongée	diving
semi	semi
obscurité	darkness
d’étrange	strange
instrument	instrument
argent	money
déposé	filed
tables	tables
silencieux	silent
émanant	from
parfois	sometimes
fumée	smoke
plusieurs	several
portraits	portraits
d’anciens	former
directeurs	directors
poudlard	hogwarts
couvraient	covered
murs	walls
dormait	slept
magnifique	beautiful
oiseau	bird
rouge	red
or	gold
grosseur	size
cygne	swan
'oh	'oh
c’est	it is
vous	you
mcgonagall…	mcgonagall...
et…	and...
ah	ah
assis	sitting
majestueuse	majestic
chaise	chair
penché	leaning
divers	various
papiers	papers
illuminer	illuminate
chandelles	candles
portait	wore
brodée	embroidered
violet	purple
dessus	top
haut	top
pyjama	pajamas
blanc	white
neige	snow
semblait	seemed
réveiller	wake up
pénétrant	penetrating
bleu	blue
regardaient	watched
attentivement	carefully
'professeur	'professor
potter	potter
eu…	got it...
cauchemar	nightmare
que…'	that...'
'ce	'this
n’était	there was
rapidement	quickly
jeta	threw
coup	blow
d’œil	eye
rapide	fast
fronça	frowned
légèrement	slightly
sourcils	eyebrows
'très	'very
alors	then
raconterez	tell
votre	your
histoire	history
directeur	director
'je…euh	'I...uh
je	I
dormait…'	slept...'
terrifié	terrified
désespéré	desperate
l’idée	the idea
comprenne	understand
devint	became
très	very
irrité	irritated
quand	when
s’aperçu	if preview
regardait	watched
examinait	examined
propre	own
doigt	finger
rêve	dream
ordinaire…	ordinary...
c’était	it was
vrai…	true...
j’ai	I
vu	seen
passé…'	past...'
pris	taken
grande	great
respiration	breathing
'le	'the
père	father
-	-
–	-
vient	comes
d’être	to be
attaqué	attacked
énorme	huge
serpent	snake
’	’
mots	words
résonnèrent	rang
l’air	the air
après	after
est	is
sonnèrent	rang
ridicule	ridiculous
comique	comic
pause	break
pencha	bent
tête	head
vers	to
l’arrière	the rear
regarda	looked at
plafond	ceiling
pensivement	thoughtfully
teint	complexion
livide	livid
consterné	appalled
'comment	'how
as-tu	have you
cela	this
demanda	asked
calmement	calmly
sans	without
regarder	watch
'euh…je	'uh...I
sais	know
plutôt	rather
colère–	anger-
qu’est-ce	what is this
ma	my
suppose	guess
m’as	me
mal	evil
compris	including
toujours	always
ton	your
calme	quiet
voulais	wanted
pouvais	could
te	te
souvenir	remember
où	where
étais	was
positionné	positioned
lorsque	when
l’attaque	the attack
produite	produced
victime	victim
ou	or
encore	yet
regardant	looking at
scène	scene
d’en	to
question	question
curieuse	curious
qu’harry	harry
connaissait	knew
déjà	already
réponse…	answer...
'j’était	'I was
dit-il	he said
'j’ai	'I
vue	view
point	point
parla	spoke
durant	during
moment	time
figure	figure
sèche	dry
arthur	arthur
était-il	was it
sérieusement	seriously
touché	hit
'oui	'yes
catégoriquement	categorically
pourquoi	why
lent	slow
avant	before
d’agir	to act
est-ce	is this
conscient	aware
qu’une	a
peut	can
perdre	lose
beaucoup	a lot
sang	blood
avoir	have
été	been
mordu	bitten
tels	such
va	will
voir	see
produit	product
leva	rose
brusquement	suddenly
sursauté	startled
s’adressa	addressed
vieux	old
accroché	hung
'everard	'everard
'et	'and
dilys	dilys
magicien	magician
toupet	toupet
noir	black
vieille	old
sorcière	witch
grands	great
cheveux	hair
frisés	curly
argentés	silver
apparus	appeared
cadre	framework
réveillé	woke up
profond	deep
sommeil	sleep
'vous	'you
m’écoutez	listen to me
sorcier	sorcerer
hocha	hocha
signe	sign
d’approbation	approval
ajouta	added
'naturellement	'of course
l’homme	the man
donneras	give
l’alerte	the alert
fait	fact
sorte	so
reçue	received
bonne	good
personnes	people
-'	-'
acquiesça	nodded
déplacèrent	moved
longueur	length
hors	out
leur	their
lieu	place
d’émerger	to emerge
images	images
voisines	nearby
(comme	(as
habitude	usual
poudlard)	hogwarts)
aucun	no
réapparu	reappeared
contenait	contained
rien	nothing
d’autre	on the other
qu’arrière	rear
plan	plan
fauteuil	chair
capitonné	padded
nota	note
autres	other
directrices	guidelines
accrochées	hung
aux	the
somnolait	was dozing
ronflait	lay snoring
tout	all
jetant	throwing
petit	small
regard	look
eu	had
entendait	heard
parlé	spoken
d’entrer	to enter
and	and
célèbre	famous
'dit	said
passant	from
dirigeant	officer
perché	perched
renommé	renamed
telle	such
l’on	we
retrouve	found
d’eux	of them
d’a	a
peu	little
près	near
toutes	all
institutions	institutions
importantes	important
sorciers	wizards
cette	this
façon	how
sont	are
libre	free
déplacer	move
peuvent	can
donc	so
nous	we
avertir	warn
arrivé	arrived
autre	other
part	share
…"	..."
'mais	'but
être	be
n’importe	any
s’il	if it
plaît	please
asseyez-vous	sit
n’aurait	would
entendu	heard
devraient	should
retour	return
pouviez	could
apporter	bring
d’autres	other
chaises	chairs
sortit	went out
baguette	wand
poche	pocket
l’oscilla	the wavered
3	3
apparurent	appeared
nul	no
s’assit	sat
œil	eye
train	train
flatter	flatter
plumes	feathers
d’or	gold
fawkes	fawkes
phœnix	phoenix
réveilla	woke up
immédiatement	immediately
étira	reached
belle	beautiful
observa	watched
sombres	dark
'nous	'we
avons	have
besoin	need
l’oiseau	the bird
'd’un	'a
avertissement	warning
y	there
flash	flash
feu	fire
disparu	gone
fragiles	fragile
instruments	instruments
dont	which
fonction	function
inconnue	unknown
taponna	taponna
doucement	gently
bout	end
l’objet	the object
