chapitre	chapter
14	14
percy	percy
et	and
padmol	padmol
harry	harry
était	was
le	the
premier	first
ce	this
matin	morning
là	there
à	to
se	is
lever	sunrise
il	it
resta	remained
allongé	lying
un	a
moment	time
regarder	watch
remous	whirlpool
de	of
poussière	dust
dans	in
rai	rai
lumière	light
du	the
jour	day
qui	that
venait	came
traverser	cross
les	the
posters	posters
savoura	savoura
la	the
pensée	thought
que	that
l’on	we
samedi	Saturday
première	first
semaine	week
trimestre	quarter
n’avait	had
jamais	never
paru	published
aussi	also
ennuyeuse	boring
devait	should
finir	finish
grand	great
devoir	duty
sur	on
l’histoire	the story
magie	magic
jugeant	judging
par	by
silence	silence
endormi	asleep
fraîcheur	freshness
menthe	mint
regardant	looking at
trait	related
c’était	it was
juste	just
repos	rest
ouvrit	opened
rideau	curtain
près	near
son	its
lit	bed
leva	rose
entreprit	undertook
s’habiller	dress
l’unique	the unique
bruit	noise
intervalle	interval
régulier	regular
piaillements	piaillements
des	of
oiseaux	birds
étaient	were
enrayé	halted
respiration	breathing
ses	its
camarades	comrades
gryffondor	gryffindor
défit	challenge
sac	bag
classe	class
placidement	placidly
sortit	went out
parchemin	parchment
une	a
plume	pen
dortoir	dormitory
chemina	worked his way
vers	to
salle	room
commune	common
choisit	chooses
vieux	old
fauteuil	chair
mou	soft
préféré	favorite
trouvait	was
coté	side
feu	fire
maintenant	now
éteint	off
s’installa	settled
confortablement	comfortably
déroula	took place
quand	when
regarda	looked at
autour	around
pièce	room
détritus	trash
chiffons	rags
parchemins	scrolls
vieilles	old
pierres	stones
gobelins	goblins
plusieurs	several
fioles	vials
d’ingrédients	ingredients
emballages	packaging
bonbons	candy
recouvraient	covered
comme	as
si	if
elfes	elves
maisons	houses
n’étaient	there were
pas	not
venus	come
vaguement	vaguely
étonné	surprised
demanda	asked
comment	how
maison	home
réagiraient	would react
hermione	hermione
leur	their
procurerait	would
liberté	freedom
chercheraient-ils	would they be
l’être	the be
ou	or
pris	taken
l’encre	the ink
sa	its
boite	box
suspendit	suspended
au	the
dessus	top
surface	surface
jaunâtre	yellowish
pensant	thinking
dur	hard
mais	but
minute	minute
après	after
avoir	have
fixé	set
grille	grid
vide	empty
trouva	found
qu’il	it
allait	would
mettre	put
pourrait	could
maintenait	maintained
apprécié	appreciated
cela	this
avait	had
été	been
pour	for
ron	ron
lui	him
écrire	write
lettres	letters
pendant	during
toute	any
l’été	the summer
supposer	assume
dire	say
sirius	sirius
toutes	all
choses	things
produite	produced
passé	past
poser	ask
question	question
brûlait	burned
répondre	reply
sans	without
donner	give
beaucoup	a lot
d’information	information
lettre	letter
volé	stolen
ne	do
voulait	wanted
qu’on	we
prenne	take
s’assit	sat
tranquillement	quietly
bouger	move
cheminée	fireplace
fumante	steaming
finalement	finally
décision	decision
prit	took
flacon	bottle
d’encre	ink
mis	put
cette	this
résolution	resolution
cher	dear
snuffle	snuffle
espérant	hoping
tu	you
comprendra	will include
ici	here
fut	was
terrible	terrible
je	I
suis	am
très	very
heureux	happy
ça	it
soit	either
week-end	weekend
nous	we
avons	have
nouveau	new
professeur	professor
défense	defence
contre	against
forces	forces
mal	evil
umbridge	umbridge
elle	it
ressemble	looks like
ta	your
mère	mother
t’écris	you write
car	because
chose	thing
t’ai	you've
dit	said
cet	this
s’est	is
reproduite	reproduced
nuit	night
j’étais	I was
en	in
retenu	retained
avec	with
tous	all
manquer	miss
nos	our
meilleurs	best
amis	friends
espérons	hope
te	te
revoir	review
bientôt	soon
s’il	if it
plaît	please
écrit	written
moi	me
rapidement	quickly
relu	re-read
