chapitre	chapter
17	17
décret	decree
d’éducation	education
n	n
/	/
24	24
harry	harry
se	is
sentit	felt
plus	more
heureux	happy
durant	during
le	the
reste	rest
du	the
week-end	weekend
qu’il	it
ne	do
l’a	the
été	been
pendant	during
tout	all
l’année	the year
ron	ron
et	and
lui	him
passèrent	passed
une	a
grande	great
partie	part
de	of
leur	their
dimanche	Sunday
à	to
rattraper	catch up
encore	yet
fois	time
retard	delay
dans	in
leurs	their
devoirs	duties
ceci	this
peut	can
difficilement	hardly
être	be
considéré	considered
comme	as
un	a
programme	program
réjouissant	pleasing
mais	but
soleil	sun
d’automne	autumn
persistait	persisted
dernier	last
éclat	glow
au	the
lieu	place
rester	stay
voûtés	vaulted
sur	on
les	the
tables	tables
la	the
salle	room
commune	common
ils	they
choisirent	chose
d’emmener	take
travail	work
dehors	outside
s’allonger	lie
paresseusement	lazily
l’ombre	the shadow
d’un	a
grand	great
hêtre	beech
bord	edge
lac	lake
hermione	hermione
qui	that
bien	well
sûr	course
était	was
point	point
ses	its
amena	brought
beaucoup	a lot
laine	wool
avec	with
elle	it
jeta	threw
sort	fate
aiguilles	needles
tricoter	knitting
afin	in order
qu’elles	they
s’élèvent	amount
au-dessus	above
d’elle	it
brillant	brilliant
cliquetant	clicking
pour	for
produire	produce
chapeaux	hats
d’écharpes	scarves
savoir	know
qu’ils	they
étaient	were
en	in
train	train
faire	do
quelque	some
chose	thing
résister	resist
umbridge	umbridge
ministère	department
que	that
stratégique	strategic
rébellion	rebellion
donnait	gave
celui-ci	it
sentiment	feeling
d’immense	huge
satisfaction	satisfaction
il	it
n’arrêtait	never stopped
pas	not
revivre	relive
par	by
pensée	thought
rencontre	meeting
samedi	Saturday
toutes	all
ces	these
personnes	people
venues	come
apprenne	learn
défense	defence
contre	against
forces	forces
mal	evil
l’expression	the expression
visages	faces
quand	when
écoutaient	listened to
choses	things
avait	had
faites	do
cho	cho
faisait	was
l’éloge	praise
sa	its
performance	performance
tournoi	tournament
des	of
trois	three
sorciers	wizards
-	-
considéraient	saw
menteur	liar
farfelu	wacky
quelqu’un	someone
mérite	merit
d’être	to be
admiré	admired
réchauffa	warmed
tellement	so
coeur	heart
joyenux	joyenux
lundi	Monday
matin	morning
malgré	despite
l’imminence	the imminence
cours	during
aimait	loved
moins	less
descendirent	went down
escaliers	stairs
mènent	lead
dortoir	dormitory
discutant	discussing
l’idée	the idea
d’angélina	angélina
doivent	must
travailler	work
nouvelle	new
tactique	tactical
appelée	called
sloth	sloth
grip	grip
roll	roll
(sloth=paresse	(sloth=laziness
grip=prise	grip=grip
roll=rouleau)	roll=roll)
l’entraînement	training
quidditch	quidditch
ce	this
soir	evening
c’est	it is
seulement	only
arrivèrent	arrived
milieu	middle
sous	under
premiers	first
rayons	ray
s’aperçurent	saw
y	there
déjà	already
attiré	attracted
l’attention	attention
petit	small
groupe	group
affiche	displays
fixée	fixed
panneau	panel
gryffondor	gryffindor
si	if
qu’elle	it
recouvrait	covered
affiché	posted
listes	lists
livres	books
d’occasions	opportunities
vendre	sell
rappels	reminders
réguliers	regular
règles	rules
l’école	the school
d’argus	argus
rusard	rusard
l’emploi	employment
temps	time
entraînements	workouts
offres	offers
d’échanges	exchange
cartes	cards
chocogrenouilles	chocolate frog
dernière	last
publicité	advertising
weasley	weasley
engager	commit
testeurs	testers
dates	dates
week-ends	weekends
pré-	pre-
au-lard	the-bacon
objets	objects
trouvés	found
ou	or
perdus	lost
imprimée	printed
gros	wholesale
caractères	characters
noirs	black
cachet	stamp
l’air	the air
très	very
officiel	official
bas	the bottom
l’affiche	the poster
côté	side
d’une	a
signature	signature
bouclée	curly
nette	net
ordre	order
inquisiteur	inquisitor
poudlard	hogwarts
organisations	organizations
communautés	communities
équipes	teams
groupes	groups
clubs	clubs
d’élèves	students
sont	are
dorénavant	now
suspendus	suspended
organisation	organization
communauté	community
équipe	team
club	club
est	is
défini	set
présente	this
déclaration	declaration
régulière	regular
élèves	students
permission	permission
rencontrer	meet
demandée	requested
(professeur	(professor
umbridge)	umbridge)
aucune	no
exister	exist
sans	without
l’approbation	the approval
élève	student
sera	will be
pris	taken
former	form
d’appartenir	to belong
n’a	did
approuvé	approved
renvoyé	returned
précité	above
conformité	compliance
educatif	educational
numéro	number
vingt-quatre	twenty-four
signé	signed
dolores	dolores
jane	jane
lurent	read
par-dessus	above
têtes	heads
deuxième	second
année	year
avaient	had
angoissés	anxious
est-ce	is this
ça	it
veut	wants to
dire	say
vont	go
devoir	duty
fermer	close
gobstones	gobstones
(gob=crachat	(gob=sputum
stones=pierres)	stones=stones)
demanda	asked
l’un	one
d’entre	of
eux	them
son	its
ami	friend
je	I
pense	think
ira	ira
dit	said
sombrement	darkly
faisant	making
sursauter	jump
crois	believe
nous	we
aurons	will
autant	as much
chance	chance
fait	fact
hein	eh
demanda-t-il	he asked
s’étaient	had
enfuis	fled
relire	read
joie	joy
l’avait	had
envahi	invaded
depuis	since
pouls	pulse
battait	beat
rage	rage
corps	body
n’est	there is
coïncidence	coincidence
dit-il	he said
serrant	tightening
poings	fists
courant	current
immédiatement	immediately
gens	people
pub	pub
sois	am
réaliste	realistic
on	it
sait	knows
vraiment	really
digne	worthy
confiance	trust
l’une	one
a	has
pu	could
partir	from
raconter	tell
pensé	thought
l’avaient	had
cru	raw
même	even
zacharias	zacharias
smith	smith
suite	suite
tapant	typing
doigt	finger
main	hand
michael	michael
corner	corner
regard	look
louche	ladle
aussi	also
me	me
demande	request
vu	seen
retournant	returning
vers	to
porte	door
mène	leads
filles	girls
allons	will
avança	advanced
bond	bond
ouvrit	opened
s’engouffra	rushed
l’escalier	the stairs
colimaçon	spiral
sixième	sixth
marche	walking
entendit	heard
fort	fort
grincement	grinding
ressemblait	looked like
bruit	noise
klaxon	horn
marches	steps
s’assemblèrent	gathered themselves together
longue	long
pente	slope
pierre	stone
lisse	smooth
toboggan	slide
eut	had
bref	brief
moment	time
lequel	which
essaya	tried
continuer	continue
courir	run
tomba	fell
créa	created
gisant	lying
dos	back
aux	the
pieds	feet
euh	uh
j’	j’
qu’on	we
ait	has
droit	right
d’aller	go
remettant	delivering
essayant	trying
rire	laugh
deux	two
quatrième	fourth
vinrent	came
piallier	piallier
joyeusement	happily
ooooh	ooooh
essayé	tried
monter	mount
gloussèrent-elles	gloussèrent-they
gaiement	merrily
relevant	under
lorgnant	peeping
moi	me
ébouriffé	ruffled
n’aurais	would have
jamais	never
arriverait	happen
juste	just
ajouta-t-il	he added
sortirent	went out
portrait	portrait
toujours	always
gloussant	chuckling
folles	crazy
venir	come
notre	our
comment	how
eh	eh
vieille	old
règle	rule
dépassée	exceeded
venait	came
glisser	drag
habilement	skillfully
tapis	carpet
devant	before
relever	meet
écrit	written
l’histoire	the story
fondateurs	founders
estimaient	felt
garçons	boys
dignes	worthy
cas	case
pourquoi	why
avez-vous	have you
là-haut	up there
te	te
voir	see
regarde	look at
traînant	dragging
yeux	eyes
d’hermione	of hermione
glissèrent	glissèrent
rapidement	quickly
haut	top
devint	became
dur	hard
dû	due
colère	anger
peuvent	can
avoir	have
voix	voice
basse	low
tu	you
es	es
trop	too
naïve	naive
penses	think
parce	because
personne	person
honorable	honourable
non	not
j’ai	I
jeté	cast
morceau	song
parchemin	parchment
avons	have
tous	all
acharnement	hard
crois-moi	believe me
s’il	if it
ont	have
couru	ran
saura	will
exactement	exactly
regretter	regret
qu’est-ce	what is this
va	will
arriver	getting
avidement	eagerly
mots	words
d’eux	of them
boutons	buttons
d’acné	acne
d’eloïse	eloise
midgeon	midgeon
auront	will
d’adorables	adorable
tâches	tasks
rousseur	freckles
bon	good
allons-y	let's go
descendons	go down
prendre	take
déjeuner	breakfast
verrons	see
autres	other
maisons	houses
c’était	it was
évident	obvious
entrant	incoming
d’umbridge	of umbridge
n’avait	had
placardée	plastered
tour	tour
intensité	intensity
étrange	strange
conversations	conversations
d’agitation	agitation
fur	as
mesure	measurement
levaient	rose
s’asseyaient	sat
table	table
s’entretenant	talking
lu	read
peine	penalty
rejoint	joined
sièges	seats
neville	neville
dean	dean
fred	fred
george	george
ginny	ginny
vous	you
avez	have
croyez	believe
regardaient	watched
regarda	looked at
autour	around
qu’aucun	no
professeur	professor
n’était	there was
près	near
continue	continues
calmement	calmly
savais	knew
dirais	would say
air	air
réjoui	pleased
donnant	giving
tape	tape
bras	arm
préfets	prefects
regardant	looking at
narquois	mocking
répondit	replied
froidement	coldly
voilà	this is
ernie	ernie
hannah	hannah
abbott	abbott
épaule	shoulder
types	types
serdaigle	ravenclaw
aucun	no
boutonneux	pimply
alarmée	alarmed
fiche	sheet
idiots	idiots
ici	here
maintenant	now
aura	will
asseyez-vous	sit
murmura-t-elle	she whispered
gestes	gestures
frénésie	frenzy
rejoignent	join
poufsouffle	hufflepuff
tard	later
parlera	talk
vais	'll
mickael	mickael
impatience	impatience
balançait	rocking
banc	bench
quel	what
imbécile	fool
précipita	rushed
assise	sitting
loin	far
parlait	spoke
cette	this
amie	friend
cheveux	hair
frisés	curly
amené	led
hog’s	hog's
head	head
(jeu	(game
hogshead=barrique	hogshead=barrel
head=tête	head=head
cochon)	pig)
l’avertissement	the warning
pourrait	could
l’effrayer	the scare
l’empêcher	prevent
nouveau	new
rencontres	meetings
répercussions	impact
