chapitre	chapter
maintenant	now
george	george
franchement	frankly
crois	believe
digne	worthy
confondre	confused
enfants	children
vois	see
suis	am
désolée	sorry
chéri	darling
s'avança	advanced
tour	tour
frère	brother
jumeau	twin
disait	said
dépêcher	hurry
dépêcha	dispatched
qu'un	a
instant	now
volatilisa	dissolved
comprenne	understand
pris	taken
excusez-moi	excuse me
alors	then
parie	bet
vas	vas
ron	ron
montrant	showing
jeune	young
fils	son
grand	great
dadais	greenhorn
grands	great
pieds	feet
grandes	large
mains	hands
taches	spots
rousseur	freckles
ça	it
on	it
t'inquiète	don't worry
suffit	just
marcher	walk
droit	right
barrière	barrier
tourniquets	turnstiles
t'arrête	stop
n'aie	don
te	te
cogner	banging
important	important
trac	trac
vaut	worth
vite	fast
euh	uh
d'accord	agreement
regarda	looked at
elle	it
paraissait	seemed
solide	solid
poussant	pushing
marcha	walked
bousculé	rushed
hâtaient	hâtaient
penché	leaning
courir	run
rapprochait	close
dangereusement	dangerously
trop	too
freiner	curb
n'était	there was
qu'à	as
cinquante	fifty
centimètres	centimeters
ferma	closed
attendit	waited
choc	shock
continua	continued
rencontrer	meet
obstacle	obstacle
rouvrit	reopened
locomotive	locomotive
rouge	red
long	long
quai	dock
pressait	pressed
foule	crowd
compacte	compact
tête	head
pancarte	sign
signalait	reported
express	express
11	11
arche	ark
fer	iron
forgé	forged
place	place
panneau	panel
indiquait	indicated
réussi	successful
fumée	smoke
s'échappait	escaped
répandait	spread
chats	cats
toutes	all
couleurs	colors
glissaient	slide
çà	here
là	there
jambes	legs
passagers	passengers
rumeur	rumor
conversations	conversations
ponctuée	punctuated
bruit	noise
valises	suitcases
traînées	streaks
ululements	ululements
hiboux	owls
échangeaient	exchanged
air	air
grognon	grumpy
premiers	first
wagons	cars
déjà	already
pleins	full
d'élèves	students
certains	some
penchés	looked
fenêtres	windows
bavardaient	chatted
leurs	their
parents	parents
pendant	during
d'autres	other
battaient	fighting
assise	sitting
recherche	search
libre	free
visage	face
joufflu	chubby
grand-mère	grand-mother
perdu	lost
crapaud	toad
neville	neville
soupira	sighed
vieille	old
dame	lady
petit	small
autour	around
coiffé	wearing
dreadlocks	dreadlocks
allez	go
montre-nous	show us
lee	lee
souleva	raised
couvercle	cover
boîte	box
monde	world
hurler	scream
surgir	arise
longe	along
patte	paw
velue	hairy
fraya	fraya
parmi	among
jusqu'au	until the
wagon	car
trouva	found
compartiment	compartment
vide	empty
posa	posa
d'abord	first
d'hedwige	of hedwig
essaya	tried
hisser	hoist
marchepied	footstool
parvint	managed
laisser	let
tomber	fall
pied	foot
peut	can
t'aider	help
l'un	one
jumeaux	twins
suivis	followed
travers	through
souffle	breath
court	short
hé	hey
viens	just
nous	we
donner	give
l'aide	using
s'installer	install
coin	corner
relevant	under
doigt	finger
mèche	wick
trempés	soaked
sueur	sweat
qu'est-ce	what is this
soudain	suddenly
cicatrice	scar
forme	form
d'éclair	flash
Ça	It
s'exclama	exclaimed
l'autre	the other
serait	would be
sûrement	surely
l'adresse	the address
celui-ci	it
potter	potter
dirent	said
chœur	chorus
frères	brothers
regardèrent	looked
bouche	mouth
bée	eer
sentit	felt
rougir	blush
soulagement	relief
retentit	sounds
porte	door
vous	you
êtes	are
arrive	happens
m'man	me man
avoir	have
jeté	cast
hâtèrent	hurried
redescendre	down
s'assit	sat
demi-caché	half-hidden
observer	observe
famille	family
vu	seen
mouchoir	handkerchief
dit-elle	she said
nez	nose
dérober	steal
l'attrapa	caught
bras	arm
frotter	rub
bout	end
laisse-moi	let me
tranquille	quiet
parvenant	managing
dégager	release
ma	my
maman	mom
ferme-la	farm-the
répliqua	replied
apparut	appeared
démarche	approach
décidée	decided
revêtu	coated
noire	black
remarqua	noticed
épinglé	pinned
poitrine	chest
insigne	badge
brillant	brilliant
portait	wore
lettre	letter
p	p
peux	can
rester	stay
longtemps	for a long time
l'avant	the front
préfets	prefects
ont	have
réservé	reserved
es	es
préfet	prefect
surprise	surprise
aurais	would have
dû	due
prévenir	prevent
n'en	do
attends	wait
soufflé	blown
peut-être	maybe
me	me
rappelles	remember
parlé	spoken
minute	minute
entière	full
l'été	the summer
réfléchir	think
ait	has
neuve	new
s'étonna	was surprised
parce	because
émue	moved
fais	do
envoie-moi	send me
quand	when
seras	will be
arrivé	arrived
embrassa	kissed
joue	plays
tourna	turned
ensuite	then
sages	wise
année	year
lança-t-elle	"she
reçois	get
avez	have
exploser	explode
toilettes	toilet
n'a	did
bonne	good
idée	idea
occupez-vous	do you
t'en	you
n'aura	will
craindre	fear
presque	almost
rose	pink
frotté	rubbed
devine	guess
vient	comes
blottit	nestled
voient	see
brun	brown
flûtée	the flute-like
fille	girl
oh	oh
demanda-t-elle	he asked as she
l'as	the ace
pauvre	poor
n'est	there is
bête	beast
curieuse	curious
qu'on	we
va	will
zoo	zoo
ai	I
demandé	asked
vraiment	really
éclair	flash
étonnant	amazing
disais	said
tellement	so
poli	polished
m'a	me
souvient	remember
qu'avait	that was
tu-sais-qui	you-know-who
devint	became
grave	serious
t'interdis	forbid you
poser	ask
question	question
besoin	need
rappelle	remember
d'école	school
sifflet	whistle
dépêchez-vous	hurry up
trois	three
montèrent	went up
parti	party
pleurer	cry
verte	green
t'enverra	will send you
plein	full
siège	seat
ajouta	added
s'indigna	grew indignant
s'ébranla	will shook
signes	signs
sœur	sister
pleurant	crying
riant	laughing
courait	ran
prit	took
vitesse	speed
devenir	become
petites	small
disparaître	disappear
maisons	houses
bordaient	lined
défilaient	marching
éprouvait	felt
sentiment	feeling
d'excitation	excitation
l'attendait	the expected
certainement	certainly
laissait	left
s'ouvrit	opened
entra	entered
demanda-t-il	he asked
face	in the face of
compartiments	compartments
hocha	hocha
indifférent	indifferent
toujours	always
tache	spot
retour	return
jordan	jordan
tarentule	tarantula
géante	giant
marmonna	muttered
sommes	are
présentés	presented
weasley	weasley
notre	our
s'en	in
allèrent	went
refermé	closed
vrai	true
brusquement	suddenly
confirma	confirmed
signe	sign
m'étais	I was
blague	joke
ou	or
pointa	pointa
front	front
releva	rose
montrer	show
contempla	stared at
m'en	me
souviens	remember
avidement	eagerly
lumière	light
éblouissante	dazzling
eh	eh
ben	ben
fixa	fixa
quelques	a few
instants	moments
s'était	had
rendu	rendering
compte	account
faisait	was
ta	your
s'intéressait	if interested
autant	as much
paraît	seems
cousin	cousin
comptable	accounting
parle	speaks
maison	home
l'une	one
vieilles	old
familles	families
auxquelles	which
allusion	hint
pâle	pale
rencontré	met
avais	had
vécu	lived
gens-	people-
horribles	horrible
cas	case
abominables	abominable
j'aurais	I would have
voulu	wanted
rectifia	modified
assombri	clouded
sixième	sixth
intérêt	interest
hauteur	height
bill	bill
charlie	charlie
mes	my
aînés	seniors
fini	finished
études	studies
chef	chief
capitaine	captain
l'équipe	the team
quidditch	quidditch
élève	student
chargé	loaded
maintenir	maintain
discipline	discipline
sorte	so
pion	pawn
savais	knew
beaucoup	a lot
sorti	out
confessa	confessed
font	do
mal	evil
poursuivit	continued
bonnes	good
notes	notes
trouve	find
drôles	funny
voudrait	would like to
fasse	do
j'y	I
personne	person
apercevra	notice
serai	am
trouvera	find
normal	normal
neuf	nine
robes	dresses
vieux	old
rat	rat
gris	grey
dormait	slept
s'appelle	is called
croûtard	croûtard
sert	serves
dort	sleeps
père	father
offert	offered
été	been
nommé	named
moyens	means
hérité	inherited
oreilles	ears
devinrent	became
écarlates	scarlet
eu	had
d'en	to
détourna	away
voyait	saw
pourquoi	why
aurait	would
fallu	had to
sentir	feel
honteux	shameful
n'avoir	have
d'acheter	buy
raconta	told
contenter	just
porter	wear
vêtements	clothing
l'annonce	the announcement
j'étais	I was
ni	or
voldemort	voldemort
laissa	let
échapper	escape
exclamation	exclamation
étouffée	choked
prononcé	pronounced
choqué	shocked
admirait	admired
pensais	thought
serais	would be
malin	malin
habitué	used
choses	things
apprendre	learn
mauvais	bad
classe	class
ton	your
rassurant	reassuring
apprennent	learn
restèrent	stayed
silencieux	silent
contemplant	contemplating
vaches	cows
moutons	sheep
paissaient	grazed
prés	meadows
midi	midi
demi	half
entendirent	heard
tintinnabuler	tintinnabuler
couloir	hallway
souriante	smiling
glisser	drag
désirez	want to
marchandises	goods
disposées	arranged
déjeuner	breakfast
leva	rose
bond	bond
apporté	brought
sandwiches	sandwiches
vie	life
poches	pockets
pleines	full
servir	serve
s'acheter	buy
barres	bars
chocolat	chocolate
plairait	would like
examinant	examining
friandises	treats
vendait	sold
s'aperçut	saw
qu'elles	they
totalement	totally
inconnues	unknown
dragées	dragees
surprises	surprises
bertie	bertie
crochue	crooked
ballongommes	ballongommes
bullard	bullard
chocogrenouilles	chocolate frog
patacitrouilles	patacitrouilles
fondants	fluxes
chaudron	cauldron
baguettes	chopsticks
magiques	magic
réglisse	licorice
manquer	miss
acheta	bought
donna	donna
mornilles	mornilles
sept	seven
noises	noises
ouvrit	opened
revint	returned
acquisitions	acquisitions
étala	spread
banquette	bench
faim	hunger
affamé	hungry
mordant	biting
patacitrouille	patacitrouille
déballer	unpack
paquet	package
contenait	contained
grimace	grin
oublie	forget
horreur	horror
corned-beef	corned beef
soupira-t-il	he sighed
l'échange	the exchange
contre	against
plaira	please
surtout	especially
manger	eat
sec	dry
cuisine	kitchen
sers-toi	sers-toi
proposa	proposed
ravi	ravi
partager	share
quelqu'un	someone
vraies	true
grenouilles	frogs
j'espère	I hope
regarde	look at
carte	card
j'en	I
collection	collection
manque	lack
agrippa	agrippa
chaque	each
chocogrenouille	chocogrenouille
sorcière	witch
célèbre	famous
cents	cents
quelques-unes	some
ptolémée	ptolemy
exemple	example
montrait	showed
photo	photo
homme	man
lunettes	glasses
demi-lune	half-moon
aquilin	aquiline
chevelure	hair
argentée	silver
barbe	beard
moustache	mustache
sous	under
portrait	portrait
personnage	character
albus	albus
dumbledore	dumbledore
tiens	want
passe-moi	pass me
autre	other
trouverai	find
lut	lut
actuel	current
directeur	director
college	college
considéré	considered
modernes	modern
s'est	is
notamment	in particular
écrasant	crushing
1945	1945
mage	mage
grindelwald	grindelwald
sinistre	disaster
mémoire	memory
travailla	worked
étroite	close
collaboration	collaboration
l'alchimiste	the alchemist
nicolas	nicolas
flamel	flamel
découverte	discovery
propriétés	properties
sang	blood
dragon	dragon
passe-temps	hobbies
préférés	favorite
professeur	professor
bowling	bowling
musique	music
stupéfait	stunned
constater	see
s'écria-t-il	cried it
reste	rest
journée	day
revenir	return
tombé	fallen
morgane	morgane
six	six
pourras	can
commencer	start
envie	want
pile	battery
attendaient	waiting
ouverts	open
restent	remain
immobiles	still
photos	photos
expliqua-t-il	he explained
ah	ah
vont	go
étonné	surprised
bizarre	weird
reprendre	resume
sourire	smile
plaisir	fun
regarder	watch
portraits	portraits
sorcières	witches
célèbres	famous
n'arrivait	there was
détacher	detach
bientôt	soon
cartes	cards
hengist	hengist
woodcroft	woodcroft
d'alberic	of alberic
grunnion	grunnion
circé	circe
paracelse	paracelsus
merlin	merlin
s'arracha	tore itself away
contemplation	contemplation
druidesse	druidesse
cliodna	cliodna
grattait	scratched
ouvrir	open
sachet	bag
attention	attention
mangeant	eating
trucs-là	stuff
sortes	kinds
parfums	perfumes
menthe	mint
orange	orange
parfois	sometimes
tombe	falls
épinards	spinach
foie	liver
tripes	tripe
gobelin	goblin
dragée	dragee
l'examina	the examined
mordit	bit
prudemment	cautiously
l'extrémité	the end
beuârk	beuârk
s'exclama-t-il	exclaimed,-t-he
chou	cabbage
bruxelles	brussels
s'amusèrent	chic
tomba	fell
divers	various
toast	toast
grillé	grilled
noix	nuts
coco	coco
haricots	beans
blancs	white
fraise	strawberry
curry	curry
gazon	turf
café	coffee
sardine	sardine
courage	courage
goûter	taste
étrange	strange
couleur	color
grise	grey
refusa	refused
toucher	touch
poivre	pepper
traversé	crossed
paysages	landscapes
campagne	campaign
champs	fields
dessinés	drawn
abordait	addressed
sauvage	wild
forêts	forests
collines	hills
rivières	rivers
serpentaient	snaked
arbres	trees
frappa	hit
9¾	9¾
l'air	the air
n'auriez	would
firent	did
l'ai	I
lamenta	lamented
n'arrête	never stops
s'échapper	escape
accablé	overwhelmed
demande	request
s'inquiète	is concerned
j'avais	I had
ferais	would
possible	possible
remarque	note
n'ai	haven
continué	continued
dormir	sleep
genoux	knees
maître	master
pourrait	could
mort	death
verrait	would
différence	difference
hier	yesterday
essayé	tried
jeter	throw
sort	fate
voulais	wanted
changer	change
jaune	yellow
rendre	make
marché	market
vais	'll
fouilla	fumbled
abîmée	damaged
blanc	white
brillait	shone
extrémité	end
poil	hair
licorne	unicorn
commence	begins
brandissait	wielding
accompagné	accompanied
vêtue	dressed
sien	his
d'épais	thick
bruns	brown
ébouriffés	tousled
dents	teeth
autoritaire	authoritarian
l'écoutait	listened to it
regardait	watched
étais	was
sembla	seemed
dépourvu	devoid
s'éclaircit	clears up
allons	will
soleil	sun
jonquille	daffodil
canari	canary
gras	fat
colorié	colored
jusqu'aux	up to
agita	agita
produisit	produced
ouvert	open
œil	eye
appelles	call
résultat	result
sorts	spells
m'entraîner	train me
recevant	receiving
contente	happy
meilleure	best
sorcellerie	witchcraft
appris	learned
programme	program
suffisant	sufficient
débuter	start
m'appelle	call me
hermione	hermione
granger	granger
cela	this
rapidement	quickly
soulagé	relieved
expression	expression
stupéfaite	stunned
lu	read
supplémentaires	additional
culture	culture
générale	general
moderne	modern
grandeur	size
décadence	decadence
evénements	events
xx	xx
e	e
siècle	century
abasourdi	stunned
savez	know
serez	will be
gryffondor	gryffindor
serdaigle	ravenclaw
doivent	must
essayer	try
retrouver	find
feriez	would
mettre	put
vos	your
tarder	delay
arriver	getting
emmenant	taking
abandonné	abandoned
celle-là	this one
rangeant	ranking
complètement	completely
idiot	idiot
sortilège	hex
l'a	the
savoir	know
marchait	walked
pourrais	could
l'école	the school
divisée	divided
élèves	students
répartis	spread
selon	according to
personnalité	personality
serpentard	slytherin
poufsouffle	hufflepuff
tes	your
s'assombrit	darkens
diront	tell
retrouvais	found
mettent	put
qu'était	that was
vol	flight
conversation	conversation
démoraliser	demoralize
dirait	looks like
moustaches	whiskers
jauni	yellowed
depuis	since
diplômes	diplomas
roumanie	romania
recherches	research
dragons	dragons
afrique	africa
mission	mission
gringotts	gringotts
propos	about
article	article
gazette	gazette
lit	bed
voleurs	thieves
forcé	forced
expert	expert
s'introduire	enter
apparemment	apparently
n'ont	have
emporté	away
genre	kind
nouvelle	new
d'apprendre	to learn
commençait	started
ressentir	feel
frisson	thrill
crainte	fear
vous-savez-qui	you-know-who
doute	doubt
conséquence	result
entrée	entry
moins	less
l'aise	comfortable
qu'au	that
prononcer	pronounce
s'inquiéter	worry
équipe	team
préférée	favorite
connais	know
équipes	teams
avoua	admitted
beau	beautiful
entreprit	undertook
expliquer	explain
règles	rules
balles	balls
différents	different
postes	posts
occupés	occupied
joueurs	players
beaux	beautiful
matches	matches
vus	seen
décrivit	described
détail	detail
balai	broom
volant	steering wheel
aimé	loved
acheter	buy
aspects	aspects
complexes	complex
fois-ci	time
n'étaient	there were
entrèrent	went
reconnut	recognized
teint	complexion
connaissance	knowledge
boutique	shop
madame	mrs.
guipure	guipure
d'intérêt	interest
lors	when
rencontre	meeting
lança-t-il	"he shouted,
partout	everywhere
solidement	securely
bâtis	built
féroce	fierce
debout	standing
gardes	guards
corps	body
crabbe	crabbe
goyle	goyle
détaché	detached
malefoy	malfoy
drago	drago
toux	cough
discrète	discreet
ressemblait	looked like
ricanement	sneer
tien	tien
d'enfants	children
nourrir	feed
fréquentes	frequent
éviter	avoid
douteux	doubtful
conseils	tips
tendit	handed
serrer	tighten
froideur	coldness
joues	cheeks
pâles	pale
rosirent	rosirent
légèrement	slightly
prudent	careful
lentement	slowly
finir	finish
manqué	missed
prudence	caution
trames	frames
racaille	guy
finiront	will
déteindre	bleed
levèrent	rose
répète	repeat
voulez	want to
battre	beat
lança	launched
mépris	contempt
filer	spinning
d'ici	here
s'efforçant	striving
paraître	look
assuré	insured
l'était	the was
l'intention	the intention
gars	guys
nos	our
provisions	provisions
trouvaient	were
pu	could
adversaire	opponent
épouvantable	terrible
suspendu	suspended
pointues	sharp
profondément	deeply
plantées	planted
phalange	phalanx
reculèrent	went back
hurlant	screaming
agitait	agitated
sens	meaning
débarrasser	rid
finit	ends
lâcher	letting go
prise	outlet
projeté	projected
s'éclipsèrent	slipped away
craignant	fearing
rats	rats
soient	are
cachés	hidden
étalées	plated
terre	earth
assommé	knocked out
examina	examined
incroyable	amazing
rendormi	back to sleep
effet	effect
paisiblement	peacefully
connaissais	knew
sombre	dark
prétendu	alleged
victimes	victims
croit	believes
camp	camp
forces	forces
allée	alley
machiniste	machinist
étions	were
arrivés	arrived
battus	beaten
cherchez	looking for
ennuis	trouble
là-bas	there
battu	beat
lançant	launching
regard	look
noir	black
t'ennuierait	you bother
tranquilles	quiet
change	exchange
hautain	haughty
venue	coming
courent	run
idiots	idiots
saleté	dirt
adressa	addressed
sortait	out
dehors	outside
nuit	night
montagnes	mountains
ciel	sky
pourpre	purple
enfilèrent	enfilèrent
courte	short
chaussures	shoes
bas	the bottom
pantalon	pants
arriverons	get
veuillez	please
bagages	luggage
seront	will be
acheminés	routed
séparément	separately
locaux	local
estomac	stomach
contracter	contract
pâlir	fade
rempli	filled
dernières	last
restaient	remained
rejoignirent	joined
pressaient	pressed
s'arrêta	stopped
précipita	rushed
sortie	output
minuscule	tiny
plongé	immersed
pénombre	penumbra
frais	fees
frissonner	shiver
lampe	lamp
balança	swung
familière	familiar
suivez-moi	follow me
hirsute	shaggy
rayonnant	radiant
dominait	dominated
faites	do
mettez	put
route	road
glissant	sliding
trébuchant	stumbling
file	file
suivit	followed
étroit	close
escarpé	steep
s'enfonçait	sinking
l'obscurité	the dark
devaient	had to
épaisse	thick
forêt	forest
renifla	sniffed
plusieurs	several
reprises	times
apercevoir	see
retournant	returning
prochain	next
tournant	turning
oooooh	oooooh
l'étroit	the narrow
débouché	outlet
rive	shore
lac	lake
perché	perched
sommet	summit
montagne	mountain
immense	huge
château	castle
hérissé	spiky
tours	towers
étincelait	sparkled
étoilé	starry
barque	boat
flotte	fleet
petits	small
canots	canoes
alignés	aligned
partagèrent	shared
casé	fitted
cria	cried
monté	mounted
bateau	boat
mouvement	movement
barques	boats
glissèrent	glissèrent
l'eau	the water
surface	surface
lisse	smooth
verre	glass
fixés	set
haute	high
silhouette	silhouette
dressé	upright
falaise	cliff
baissez	lower
lorsqu'ils	when they
atteignirent	reached
paroi	wall
abrupte	steep
s'exécuta	did it
franchissaient	crossed
rideau	curtain
lierre	ivy
cachait	hid
large	wide
ouverture	opening
taillée	cut
roc	rock
bateaux	boats
emportèrent	took
tunnel	tunnel
mener	lead
arrivèrent	arrived
crique	creek
souterraine	underground
débarquèrent	landed
sol	soil
rocheux	rocky
trevor	trevor
s'écria	cried
tendant	for
guidés	guided
grimpèrent	climbed up
passage	passage
creusé	dug
vaste	wide
pelouse	lawn
s'étendait	extended
l'ombre	the shadow
volée	fly
marches	steps
pressèrent	crowded
l'immense	the immense
d'entrée	input
chêne	oak
massif	massive
géant	giant
poing	fist
